COMMUNITY_NAME,YEAR,COMM_CODE_x,WARD,DWELLING_TYPE,DWELLING_TYPE_CODE,DWELLING_TYPE_DESCRIPTION,DWELLINGS_TOTAL,RES_CNT,OCPD_DWELLING_CNT,DWELLINGS_VACANT,OCPD_OWNERSHIP_CNT,RENOVATION_DWELLING_CNT,UNDER_CONST_DWELLING_CNT,INACTIVE_CNT,OTHER_PURPOSE_CNT,COMM_CODE_y,CLASS,CLASS_CODE,SECTOR,SRG,COMM_STRUCTURE,WARD_NUM,AREA_TYPE,COMM_CODE,Number of taxable accounts,MEDIAN_ASSESSMENT,ASSESSMENT_PER_PERSON,VACANCY_RATE
,2016,KEL,11,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",26,51,26,0,24,0,0,0,0,KEL,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,11,Inner-City,KEL,577,786000,15411.76471,0
,2016,KEL,11,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",2,406,2,0,0,0,0,0,0,KEL,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,11,Inner-City,KEL,577,786000,1935.960591,0
,2017,KEL,11,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,353,1030,340,7,325,5,1,0,0,KEL,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,11,Inner-City,KEL,577,739000,717.4757282,0.019830028
,2017,KEL,11,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",16,22,15,1,14,0,0,0,0,KEL,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,11,Inner-City,KEL,577,739000,33590.90909,0.0625
,2017,KEL,11,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,505,823,471,33,95,1,0,0,0,KEL,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,11,Inner-City,KEL,577,739000,897.9343864,0.065346535
,2017,KEL,11,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",26,46,23,3,21,0,0,0,0,KEL,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,11,Inner-City,KEL,577,739000,16065.21739,0.115384615
,2017,KEL,11,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",2,390,2,0,0,0,0,0,0,KEL,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,11,Inner-City,KEL,577,739000,1894.871795,0
KILLARNEY/GLENGARRY,2016,KIL,8,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1339,2906,"1,249",65,865,11,9,1,4,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,155",562000,193.39298,0.048543689
,2016,KIL,8,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",783,1802,697,51,478,1,32,2,0,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,155",562000,311.8756937,0.0651341
,2016,KIL,8,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,64,86,46,5,7,4,9,0,0,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,155",562000,6534.883721,0.078125
,2016,KIL,8,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,543,780,505,34,141,1,0,0,3,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,155",562000,720.5128205,0.062615101
,2016,KIL,8,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",672,1239,605,31,383,3,32,0,1,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,155",562000,453.5916061,0.046130952
,2016,KIL,8,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,437,595,336,51,27,4,2,41,3,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,155",562000,944.5378151,0.116704805
,2016,KIL,8,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1,55,1,0,0,0,0,0,0,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,155",562000,10218.18182,0
,2017,KIL,8,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1335,2872,"1,242",58,857,9,22,0,4,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,197",538000,187.3259053,0.043445693
,2017,KIL,8,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",802,1916,741,37,521,4,18,0,2,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,197",538000,280.7933194,0.046134663
,2017,KIL,8,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,69,117,54,15,19,0,0,0,0,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,197",538000,4598.290598,0.217391304
,2017,KIL,8,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,544,765,491,48,136,0,0,1,4,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,197",538000,703.2679739,0.088235294
,2017,KIL,8,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",687,1274,620,40,360,0,25,0,2,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,197",538000,422.2919937,0.058224163
,2017,KIL,8,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,416,429,277,123,17,4,1,6,5,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,197",538000,1254.079254,0.295673077
,2017,KIL,8,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1,50,1,0,0,0,0,0,0,KIL,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,KIL,"3,197",538000,10760,0
KINCORA,2016,KCA,2,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1480,5194,"1,465",13,"1,369",0,0,2,0,KCA,Residential,1,NORTH,DEVELOPING,2000s,2,Suburban,KCA,"2,231",525000,101.0781671,0.008783784
,2016,KCA,2,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",87,226,87,0,86,0,0,0,0,KCA,Residential,1,NORTH,DEVELOPING,2000s,2,Suburban,KCA,"2,231",525000,2323.00885,0
,2016,KCA,2,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,477,410,239,8,178,0,229,0,1,KCA,Residential,1,NORTH,DEVELOPING,2000s,2,Suburban,KCA,"2,231",525000,1280.487805,0.016771488
,2016,KCA,2,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",160,317,147,5,123,0,8,0,0,KCA,Residential,1,NORTH,DEVELOPING,2000s,2,Suburban,KCA,"2,231",525000,1656.15142,0.03125
,2016,KCA,2,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,8,19,8,0,0,0,0,0,0,KCA,Residential,1,NORTH,DEVELOPING,2000s,2,Suburban,KCA,"2,231",525000,27631.57895,0
,2017,KCA,2,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1485,5214,"1,472",11,"1,341",0,2,0,0,KCA,Residential,1,NORTH,DEVELOPING,2000s,2,Suburban,KCA,"2,402",497000,95.32029152,0.007407407
,2017,KCA,2,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",82,199,82,0,72,0,0,0,0,KCA,Residential,1,NORTH,DEVELOPING,2000s,2,Suburban,KCA,"2,402",497000,2497.487437,0
,2017,KCA,2,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,476,577,347,126,249,1,0,0,2,KCA,Residential,1,NORTH,DEVELOPING,2000s,2,Suburban,KCA,"2,402",497000,861.3518198,0.264705882
,2017,KCA,2,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",160,355,156,4,127,0,0,0,0,KCA,Residential,1,NORTH,DEVELOPING,2000s,2,Suburban,KCA,"2,402",497000,1400,0.025
,2017,KCA,2,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,11,18,8,3,0,0,0,0,0,KCA,Residential,1,NORTH,DEVELOPING,2000s,2,Suburban,KCA,"2,402",497000,27611.11111,0.272727273
KINGSLAND,2016,KIN,11,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,660,1633,642,13,505,3,1,1,0,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,402",442000,270.6674832,0.01969697
,2016,KIN,11,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",194,512,179,13,46,0,0,1,1,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,402",442000,863.28125,0.067010309
,2016,KIN,11,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,1,0,1,0,0,0,0,0,0,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,402",442000,,0
,2016,KIN,11,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,1254,1953,"1,164",78,130,1,0,9,2,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,402",442000,226.3184844,0.062200957
,2016,KIN,11,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",220,439,173,14,102,0,32,0,1,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,402",442000,1006.833713,0.063636364
,2016,KIN,11,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,94,130,74,14,0,2,1,3,0,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,402",442000,3400,0.14893617
,2016,KIN,11,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,23,1,0,0,0,0,0,0,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,402",442000,19217.3913,0
,2016,KIN,11,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1,0,1,0,0,0,0,0,0,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,402",442000,,0
,2017,KIN,11,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,661,1631,642,6,499,10,1,1,1,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,404",429000,263.0288167,0.009077156
,2017,KIN,11,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",194,457,172,13,43,2,1,5,1,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,404",429000,938.7308534,0.067010309
,2017,KIN,11,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,3,0,2,1,0,0,0,0,0,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,404",429000,,0.333333333
,2017,KIN,11,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,1287,1969,"1,170",74,109,1,32,8,2,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,404",429000,217.877095,0.057498057
,2017,KIN,11,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",188,424,175,10,101,2,0,1,0,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,404",429000,1011.792453,0.053191489
,2017,KIN,11,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,93,156,75,9,0,2,0,7,0,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,404",429000,2750,0.096774194
,2017,KIN,11,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,24,1,0,0,0,0,0,0,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,404",429000,17875,0
,2017,KIN,11,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1,0,1,0,0,0,0,0,0,KIN,Residential,1,SOUTH,ESTABLISHED,1950s,11,Inner-City,KIN,"1,404",429000,,0
LAKE BONAVISTA,2016,LKB,14,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,3273,9139,"3,214",41,"3,042",15,2,1,0,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",575000,62.91716818,0.012526734
,2016,LKB,14,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,1,7,1,0,0,0,0,0,0,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",575000,82142.85714,0
,2016,LKB,14,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,831,1131,774,55,507,0,0,2,0,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",575000,508.3996463,0.066185319
,2016,LKB,14,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,2,6,2,0,0,0,0,0,0,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",575000,95833.33333,0
,2016,LKB,14,OTHER - RESIDENTIAL,10,"Any residential structure that contains a dwelling unit which does not fit the other structure codes, e.g. shack, garage.",1,0,1,0,0,0,0,0,0,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",575000,,0
,2016,LKB,14,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,193,1,0,0,0,0,0,0,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",575000,2979.274611,0
,2016,LKB,14,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1,0,0,1,0,0,0,0,0,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",575000,,1
,2017,LKB,14,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,3273,9121,"3,228",26,"3,062",14,2,0,3,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",554000,60.73895406,0.007943782
,2017,LKB,14,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,831,1107,791,40,518,0,0,0,0,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",554000,500.4516712,0.048134777
,2017,LKB,14,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,3,6,3,0,0,0,0,0,0,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",554000,92333.33333,0
,2017,LKB,14,OTHER - RESIDENTIAL,10,"Any residential structure that contains a dwelling unit which does not fit the other structure codes, e.g. shack, garage.",1,0,0,1,0,0,0,0,0,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",554000,,1
,2017,LKB,14,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,184,1,0,0,0,0,0,0,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",554000,3010.869565,0
,2017,LKB,14,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1,0,1,0,0,0,0,0,0,LKB,Residential,1,SOUTH,ESTABLISHED,1960s/1970s,14,Inner-City,LKB,"5,122",554000,,0
LAKEVIEW,2016,LKV,11,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1686,4284,"1,647",21,"1,543",12,6,0,0,LKV,Residential,1,WEST,ESTABLISHED,1960s/1970s,11,Inner-City,LKV,"1,987",583000,136.0877684,0.012455516
,2016,LKV,11,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",76,174,74,1,50,0,0,0,1,LKV,Residential,1,WEST,ESTABLISHED,1960s/1970s,11,Inner-City,LKV,"1,987",583000,3350.574713,0.013157895
,2016,LKV,11,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,344,568,321,20,0,0,0,0,3,LKV,Residential,1,WEST,ESTABLISHED,1960s/1970s,11,Inner-City,LKV,"1,987",583000,1026.408451,0.058139535
,2016,LKV,11,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",230,417,225,3,199,1,0,1,0,LKV,Residential,1,WEST,ESTABLISHED,1960s/1970s,11,Inner-City,LKV,"1,987",583000,1398.081535,0.013043478
,2016,LKV,11,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,14,14,11,3,0,0,0,0,0,LKV,Residential,1,WEST,ESTABLISHED,1960s/1970s,11,Inner-City,LKV,"1,987",583000,41642.85714,0.214285714
,2017,LKV,11,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1685,4297,"1,641",23,"1,539",15,5,0,1,LKV,Residential,1,WEST,ESTABLISHED,1960s/1970s,11,Inner-City,LKV,"1,989",546000,127.0653945,0.013649852
,2017,LKV,11,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",80,165,72,5,54,1,2,0,0,LKV,Residential,1,WEST,ESTABLISHED,1960s/1970s,11,Inner-City,LKV,"1,989",546000,3309.090909,0.0625
,2017,LKV,11,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,360,634,348,10,0,0,0,0,2,LKV,Residential,1,WEST,ESTABLISHED,1960s/1970s,11,Inner-City,LKV,"1,989",546000,861.1987382,0.027777778
,2017,LKV,11,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",230,416,227,2,194,1,0,0,0,LKV,Residential,1,WEST,ESTABLISHED,1960s/1970s,11,Inner-City,LKV,"1,989",546000,1312.5,0.008695652
,2017,LKV,11,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,14,23,13,1,0,0,0,0,0,LKV,Residential,1,WEST,ESTABLISHED,1960s/1970s,11,Inner-City,LKV,"1,989",546000,23739.13043,0.071428571
LEGACY,2016,LEG,14,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,631,1554,510,40,490,0,63,0,18,LEG,Residential,1,SOUTH,DEVELOPING,BUILDING OUT,14,Suburban,LEG,859,431000,277.3487773,0.063391442
,2016,LEG,14,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",199,472,178,6,167,0,14,0,1,LEG,Residential,1,SOUTH,DEVELOPING,BUILDING OUT,14,Suburban,LEG,859,431000,913.1355932,0.030150754
,2016,LEG,14,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,699,99,54,118,36,0,526,0,1,LEG,Residential,1,SOUTH,DEVELOPING,BUILDING OUT,14,Suburban,LEG,859,431000,4353.535354,0.168812589
,2016,LEG,14,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",148,234,92,3,85,0,51,0,2,LEG,Residential,1,SOUTH,DEVELOPING,BUILDING OUT,14,Suburban,LEG,859,431000,1841.880342,0.02027027
,2017,LEG,14,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,764,1949,646,17,606,0,85,0,16,LEG,Residential,1,SOUTH,DEVELOPING,BUILDING OUT,14,Suburban,LEG,"1,840",390000,200.1026167,0.022251309
,2017,LEG,14,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",259,619,231,0,211,0,23,0,5,LEG,Residential,1,SOUTH,DEVELOPING,BUILDING OUT,14,Suburban,LEG,"1,840",390000,630.0484653,0
,2017,LEG,14,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,3,0,3,0,0,0,0,0,0,LEG,Residential,1,SOUTH,DEVELOPING,BUILDING OUT,14,Suburban,LEG,"1,840",390000,,0
,2017,LEG,14,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,923,969,514,280,204,1,113,1,14,LEG,Residential,1,SOUTH,DEVELOPING,BUILDING OUT,14,Suburban,LEG,"1,840",390000,402.4767802,0.303358613
,2017,LEG,14,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",165,379,148,8,136,0,7,0,2,LEG,Residential,1,SOUTH,DEVELOPING,BUILDING OUT,14,Suburban,LEG,"1,840",390000,1029.023747,0.048484848
LINCOLN PARK,2016,LPK,11,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",6,11,6,0,0,0,0,0,0,LPK,Residential,1,WEST,ESTABLISHED,1950s,8,Inner-City,LPK,"1,493",267000,24272.72727,0
,2016,LPK,11,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,819,1051,771,48,296,0,0,0,0,LPK,Residential,1,WEST,ESTABLISHED,1950s,8,Inner-City,LPK,"1,493",267000,254.0437678,0.058608059
,2016,LPK,11,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",269,641,246,19,73,1,1,1,1,LPK,Residential,1,WEST,ESTABLISHED,1950s,8,Inner-City,LPK,"1,493",267000,416.5366615,0.07063197
,2016,LPK,11,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,50,1,0,0,0,0,0,0,LPK,Residential,1,WEST,ESTABLISHED,1950s,8,Inner-City,LPK,"1,493",267000,5340,0
,2016,LPK,11,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2,936,2,0,0,0,0,0,0,LPK,Residential,1,WEST,ESTABLISHED,1950s,8,Inner-City,LPK,"1,493",267000,285.2564103,0
,2017,LPK,8,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",6,12,6,0,0,0,0,0,0,LPK,Residential,1,WEST,ESTABLISHED,1950s,8,Inner-City,LPK,"1,493",255000,21250,0
,2017,LPK,8,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,815,941,711,104,240,0,0,0,0,LPK,Residential,1,WEST,ESTABLISHED,1950s,8,Inner-City,LPK,"1,493",255000,270.9883103,0.127607362
,2017,LPK,8,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",269,645,257,12,75,0,0,0,0,LPK,Residential,1,WEST,ESTABLISHED,1950s,8,Inner-City,LPK,"1,493",255000,395.3488372,0.044609665
,2017,LPK,8,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,50,1,0,0,0,0,0,0,LPK,Residential,1,WEST,ESTABLISHED,1950s,8,Inner-City,LPK,"1,493",255000,5100,0
,2017,LPK,8,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2,793,2,0,0,0,0,0,0,LPK,Residential,1,WEST,ESTABLISHED,1950s,8,Inner-City,LPK,"1,493",255000,321.5636822,0
LIVINGSTON,2016,LIV,3,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1,0,1,0,0,0,0,0,0,LIV,Residential,1,NORTH,DEVELOPING,BUILDING OUT,3,Suburban,,,0,,0
,2017,LIV,3,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,67,0,0,0,0,0,61,0,6,LIV,Residential,1,NORTH,DEVELOPING,BUILDING OUT,3,Suburban,,,0,,0
