COMMUNITY_NAME,YEAR,COMM_CODE_x,WARD,DWELLING_TYPE,DWELLING_TYPE_CODE,DWELLING_TYPE_DESCRIPTION,DWELLINGS_TOTAL,RES_CNT,OCPD_DWELLING_CNT,DWELLINGS_VACANT,OCPD_OWNERSHIP_CNT,RENOVATION_DWELLING_CNT,UNDER_CONST_DWELLING_CNT,INACTIVE_CNT,OTHER_PURPOSE_CNT,COMM_CODE_y,CLASS,CLASS_CODE,SECTOR,SRG,COMM_STRUCTURE,WARD_NUM,AREA_TYPE,COMM_CODE,Number of taxable accounts,MEDIAN_ASSESSMENT,ASSESSMENT_PER_PERSON,VACANCY_RATE
KINGSLAND,2017,KIN,11.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",188.0,424.0,175,10.0,101,2.0,0,1.0,0.0,KIN,Residential,1.0,SOUTH,ESTABLISHED,1950s,11.0,Inner-City,KIN,"1,404",429000.0,1011.7924528301887,0.05319148936170213
KINGSLAND,2017,KIN,11.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,93.0,156.0,75,9.0,0,2.0,0,7.0,0.0,KIN,Residential,1.0,SOUTH,ESTABLISHED,1950s,11.0,Inner-City,KIN,"1,404",429000.0,2750.0,0.0967741935483871
KINGSLAND,2017,KIN,11.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,24.0,1,0.0,0,0.0,0,0.0,0.0,KIN,Residential,1.0,SOUTH,ESTABLISHED,1950s,11.0,Inner-City,KIN,"1,404",429000.0,17875.0,0.0
KINGSLAND,2017,KIN,11.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,KIN,Residential,1.0,SOUTH,ESTABLISHED,1950s,11.0,Inner-City,KIN,"1,404",429000.0,,0.0
LAKE BONAVISTA,2016,LKB,14.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,3273.0,9139.0,"3,214",41.0,"3,042",15.0,2,1.0,0.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",575000.0,62.91716818032607,0.012526733883287504
LAKE BONAVISTA,2016,LKB,14.0,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,1.0,7.0,1,0.0,0,0.0,0,0.0,0.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",575000.0,82142.85714285714,0.0
LAKE BONAVISTA,2016,LKB,14.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,831.0,1131.0,774,55.0,507,0.0,0,2.0,0.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",575000.0,508.3996463306808,0.06618531889290012
LAKE BONAVISTA,2016,LKB,14.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,2.0,6.0,2,0.0,0,0.0,0,0.0,0.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",575000.0,95833.33333333333,0.0
LAKE BONAVISTA,2016,LKB,14.0,OTHER - RESIDENTIAL,10,"Any residential structure that contains a dwelling unit which does not fit the other structure codes, e.g. shack, garage.",1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",575000.0,,0.0
LAKE BONAVISTA,2016,LKB,14.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,193.0,1,0.0,0,0.0,0,0.0,0.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",575000.0,2979.2746113989638,0.0
LAKE BONAVISTA,2016,LKB,14.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1.0,0.0,0,1.0,0,0.0,0,0.0,0.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",575000.0,,1.0
LAKE BONAVISTA,2017,LKB,14.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,3273.0,9121.0,"3,228",26.0,"3,062",14.0,2,0.0,3.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",554000.0,60.738954062054596,0.007943782462572564
LAKE BONAVISTA,2017,LKB,14.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,831.0,1107.0,791,40.0,518,0.0,0,0.0,0.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",554000.0,500.4516711833785,0.048134777376654635
LAKE BONAVISTA,2017,LKB,14.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,3.0,6.0,3,0.0,0,0.0,0,0.0,0.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",554000.0,92333.33333333333,0.0
LAKE BONAVISTA,2017,LKB,14.0,OTHER - RESIDENTIAL,10,"Any residential structure that contains a dwelling unit which does not fit the other structure codes, e.g. shack, garage.",1.0,0.0,0,1.0,0,0.0,0,0.0,0.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",554000.0,,1.0
LAKE BONAVISTA,2017,LKB,14.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,184.0,1,0.0,0,0.0,0,0.0,0.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",554000.0,3010.8695652173915,0.0
LAKE BONAVISTA,2017,LKB,14.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,LKB,Residential,1.0,SOUTH,ESTABLISHED,1960s/1970s,14.0,Inner-City,LKB,"5,122",554000.0,,0.0
LAKEVIEW,2016,LKV,11.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1686.0,4284.0,"1,647",21.0,"1,543",12.0,6,0.0,0.0,LKV,Residential,1.0,WEST,ESTABLISHED,1960s/1970s,11.0,Inner-City,LKV,"1,987",583000.0,136.08776844070962,0.012455516014234875
LAKEVIEW,2016,LKV,11.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",76.0,174.0,74,1.0,50,0.0,0,0.0,1.0,LKV,Residential,1.0,WEST,ESTABLISHED,1960s/1970s,11.0,Inner-City,LKV,"1,987",583000.0,3350.574712643678,0.013157894736842105
LAKEVIEW,2016,LKV,11.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,344.0,568.0,321,20.0,0,0.0,0,0.0,3.0,LKV,Residential,1.0,WEST,ESTABLISHED,1960s/1970s,11.0,Inner-City,LKV,"1,987",583000.0,1026.4084507042253,0.05813953488372093
LAKEVIEW,2016,LKV,11.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",230.0,417.0,225,3.0,199,1.0,0,1.0,0.0,LKV,Residential,1.0,WEST,ESTABLISHED,1960s/1970s,11.0,Inner-City,LKV,"1,987",583000.0,1398.0815347721823,0.013043478260869565
LAKEVIEW,2016,LKV,11.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,14.0,14.0,11,3.0,0,0.0,0,0.0,0.0,LKV,Residential,1.0,WEST,ESTABLISHED,1960s/1970s,11.0,Inner-City,LKV,"1,987",583000.0,41642.857142857145,0.21428571428571427
LAKEVIEW,2017,LKV,11.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1685.0,4297.0,"1,641",23.0,"1,539",15.0,5,0.0,1.0,LKV,Residential,1.0,WEST,ESTABLISHED,1960s/1970s,11.0,Inner-City,LKV,"1,989",546000.0,127.06539446125204,0.013649851632047478
LAKEVIEW,2017,LKV,11.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",80.0,165.0,72,5.0,54,1.0,2,0.0,0.0,LKV,Residential,1.0,WEST,ESTABLISHED,1960s/1970s,11.0,Inner-City,LKV,"1,989",546000.0,3309.090909090909,0.0625
LAKEVIEW,2017,LKV,11.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,360.0,634.0,348,10.0,0,0.0,0,0.0,2.0,LKV,Residential,1.0,WEST,ESTABLISHED,1960s/1970s,11.0,Inner-City,LKV,"1,989",546000.0,861.198738170347,0.027777777777777776
LAKEVIEW,2017,LKV,11.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",230.0,416.0,227,2.0,194,1.0,0,0.0,0.0,LKV,Residential,1.0,WEST,ESTABLISHED,1960s/1970s,11.0,Inner-City,LKV,"1,989",546000.0,1312.5,0.008695652173913044
LAKEVIEW,2017,LKV,11.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,14.0,23.0,13,1.0,0,0.0,0,0.0,0.0,LKV,Residential,1.0,WEST,ESTABLISHED,1960s/1970s,11.0,Inner-City,LKV,"1,989",546000.0,23739.130434782608,0.07142857142857142
LEGACY,2016,LEG,14.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,631.0,1554.0,510,40.0,490,0.0,63,0.0,18.0,LEG,Residential,1.0,SOUTH,DEVELOPING,BUILDING OUT,14.0,Suburban,LEG,859,431000.0,277.34877734877733,0.06339144215530904
LEGACY,2016,LEG,14.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",199.0,472.0,178,6.0,167,0.0,14,0.0,1.0,LEG,Residential,1.0,SOUTH,DEVELOPING,BUILDING OUT,14.0,Suburban,LEG,859,431000.0,913.1355932203389,0.03015075376884422
LEGACY,2016,LEG,14.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,699.0,99.0,54,118.0,36,0.0,526,0.0,1.0,LEG,Residential,1.0,SOUTH,DEVELOPING,BUILDING OUT,14.0,Suburban,LEG,859,431000.0,4353.535353535353,0.1688125894134478
LEGACY,2016,LEG,14.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",148.0,234.0,92,3.0,85,0.0,51,0.0,2.0,LEG,Residential,1.0,SOUTH,DEVELOPING,BUILDING OUT,14.0,Suburban,LEG,859,431000.0,1841.8803418803418,0.02027027027027027
LEGACY,2017,LEG,14.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,764.0,1949.0,646,17.0,606,0.0,85,0.0,16.0,LEG,Residential,1.0,SOUTH,DEVELOPING,BUILDING OUT,14.0,Suburban,LEG,"1,840",390000.0,200.10261672652643,0.02225130890052356
LEGACY,2017,LEG,14.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",259.0,619.0,231,0.0,211,0.0,23,0.0,5.0,LEG,Residential,1.0,SOUTH,DEVELOPING,BUILDING OUT,14.0,Suburban,LEG,"1,840",390000.0,630.048465266559,0.0
LEGACY,2017,LEG,14.0,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,3.0,0.0,3,0.0,0,0.0,0,0.0,0.0,LEG,Residential,1.0,SOUTH,DEVELOPING,BUILDING OUT,14.0,Suburban,LEG,"1,840",390000.0,,0.0
LEGACY,2017,LEG,14.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,923.0,969.0,514,280.0,204,1.0,113,1.0,14.0,LEG,Residential,1.0,SOUTH,DEVELOPING,BUILDING OUT,14.0,Suburban,LEG,"1,840",390000.0,402.4767801857585,0.30335861321776814
LEGACY,2017,LEG,14.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",165.0,379.0,148,8.0,136,0.0,7,0.0,2.0,LEG,Residential,1.0,SOUTH,DEVELOPING,BUILDING OUT,14.0,Suburban,LEG,"1,840",390000.0,1029.023746701847,0.048484848484848485
LINCOLN PARK,2016,LPK,11.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",6.0,11.0,6,0.0,0,0.0,0,0.0,0.0,LPK,Residential,1.0,WEST,ESTABLISHED,1950s,8.0,Inner-City,LPK,"1,493",267000.0,24272.727272727272,0.0
LINCOLN PARK,2016,LPK,11.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,819.0,1051.0,771,48.0,296,0.0,0,0.0,0.0,LPK,Residential,1.0,WEST,ESTABLISHED,1950s,8.0,Inner-City,LPK,"1,493",267000.0,254.04376784015224,0.05860805860805861
LINCOLN PARK,2016,LPK,11.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",269.0,641.0,246,19.0,73,1.0,1,1.0,1.0,LPK,Residential,1.0,WEST,ESTABLISHED,1950s,8.0,Inner-City,LPK,"1,493",267000.0,416.53666146645867,0.07063197026022305
LINCOLN PARK,2016,LPK,11.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,50.0,1,0.0,0,0.0,0,0.0,0.0,LPK,Residential,1.0,WEST,ESTABLISHED,1950s,8.0,Inner-City,LPK,"1,493",267000.0,5340.0,0.0
LINCOLN PARK,2016,LPK,11.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2.0,936.0,2,0.0,0,0.0,0,0.0,0.0,LPK,Residential,1.0,WEST,ESTABLISHED,1950s,8.0,Inner-City,LPK,"1,493",267000.0,285.2564102564103,0.0
LINCOLN PARK,2017,LPK,8.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",6.0,12.0,6,0.0,0,0.0,0,0.0,0.0,LPK,Residential,1.0,WEST,ESTABLISHED,1950s,8.0,Inner-City,LPK,"1,493",255000.0,21250.0,0.0
LINCOLN PARK,2017,LPK,8.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,815.0,941.0,711,104.0,240,0.0,0,0.0,0.0,LPK,Residential,1.0,WEST,ESTABLISHED,1950s,8.0,Inner-City,LPK,"1,493",255000.0,270.9883103081828,0.1276073619631902
LINCOLN PARK,2017,LPK,8.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",269.0,645.0,257,12.0,75,0.0,0,0.0,0.0,LPK,Residential,1.0,WEST,ESTABLISHED,1950s,8.0,Inner-City,LPK,"1,493",255000.0,395.3488372093023,0.04460966542750929
LINCOLN PARK,2017,LPK,8.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,50.0,1,0.0,0,0.0,0,0.0,0.0,LPK,Residential,1.0,WEST,ESTABLISHED,1950s,8.0,Inner-City,LPK,"1,493",255000.0,5100.0,0.0
LINCOLN PARK,2017,LPK,8.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2.0,793.0,2,0.0,0,0.0,0,0.0,0.0,LPK,Residential,1.0,WEST,ESTABLISHED,1950s,8.0,Inner-City,LPK,"1,493",255000.0,321.56368221941995,0.0
LIVINGSTON,2016,LIV,3.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,LIV,Residential,1.0,NORTH,DEVELOPING,BUILDING OUT,3.0,Suburban,,,0.0,,0.0
LIVINGSTON,2017,LIV,3.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,67.0,0.0,0,0.0,0,0.0,61,0.0,6.0,LIV,Residential,1.0,NORTH,DEVELOPING,BUILDING OUT,3.0,Suburban,,,0.0,,0.0
LIVINGSTON,2017,LIV,3.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",16.0,0.0,0,0.0,0,0.0,8,0.0,8.0,LIV,Residential,1.0,NORTH,DEVELOPING,BUILDING OUT,3.0,Suburban,,,0.0,,0.0
LIVINGSTON,2017,LIV,3.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",10.0,0.0,0,0.0,0,0.0,10,0.0,0.0,LIV,Residential,1.0,NORTH,DEVELOPING,BUILDING OUT,3.0,Suburban,,,0.0,,0.0
LOWER MOUNT ROYAL,2016,LMR,8.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,52.0,102.0,43,3.0,20,1.0,2,0.0,3.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,655",313000.0,3068.627450980392,0.057692307692307696
LOWER MOUNT ROYAL,2016,LMR,8.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",20.0,44.0,20,0.0,16,0.0,0,0.0,0.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,655",313000.0,7113.636363636364,0.0
LOWER MOUNT ROYAL,2016,LMR,8.0,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,4.0,0.0,4,0.0,0,0.0,0,0.0,0.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,655",313000.0,,0.0
LOWER MOUNT ROYAL,2016,LMR,8.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,2187.0,2876.0,"1,986",166.0,635,24.0,1,6.0,4.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,655",313000.0,108.8317107093185,0.07590306355738455
LOWER MOUNT ROYAL,2016,LMR,8.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",102.0,190.0,95,3.0,64,2.0,0,0.0,2.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,655",313000.0,1647.3684210526317,0.029411764705882353
LOWER MOUNT ROYAL,2016,LMR,8.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,29.0,35.0,24,3.0,0,0.0,2,0.0,0.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,655",313000.0,8942.857142857143,0.10344827586206896
LOWER MOUNT ROYAL,2016,LMR,8.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,83.0,1,0.0,0,0.0,0,0.0,0.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,655",313000.0,3771.0843373493976,0.0
LOWER MOUNT ROYAL,2016,LMR,8.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2.0,30.0,2,0.0,0,0.0,0,0.0,0.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,655",313000.0,10433.333333333334,0.0
LOWER MOUNT ROYAL,2017,LMR,8.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,53.0,99.0,41,7.0,22,1.0,0,0.0,4.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,751",298000.0,3010.10101010101,0.1320754716981132
LOWER MOUNT ROYAL,2017,LMR,8.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",22.0,44.0,19,1.0,16,0.0,2,0.0,0.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,751",298000.0,6772.727272727273,0.045454545454545456
LOWER MOUNT ROYAL,2017,LMR,8.0,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,4.0,8.0,4,0.0,0,0.0,0,0.0,0.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,751",298000.0,37250.0,0.0
LOWER MOUNT ROYAL,2017,LMR,8.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,2191.0,2795.0,"2,001",182.0,598,7.0,0,0.0,1.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,751",298000.0,106.61896243291592,0.08306709265175719
LOWER MOUNT ROYAL,2017,LMR,8.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",102.0,161.0,88,6.0,67,6.0,0,0.0,2.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,751",298000.0,1850.9316770186335,0.058823529411764705
LOWER MOUNT ROYAL,2017,LMR,8.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,29.0,32.0,23,3.0,0,2.0,0,0.0,1.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,751",298000.0,9312.5,0.10344827586206896
LOWER MOUNT ROYAL,2017,LMR,8.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,86.0,1,0.0,0,0.0,0,0.0,0.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,751",298000.0,3465.1162790697676,0.0
LOWER MOUNT ROYAL,2017,LMR,8.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1.0,14.0,1,0.0,0,0.0,0,0.0,0.0,LMR,Residential,1.0,CENTRE,ESTABLISHED,INNER CITY,8.0,Inner-City,LMR,"1,751",298000.0,21285.714285714286,0.0
MACEWAN GLEN,2016,MAC,4.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1515.0,4316.0,"1,501",10.0,"1,373",3.0,1,0.0,0.0,MAC,Residential,1.0,NORTH,ESTABLISHED,1980s/1990s,3.0,Suburban,,,0.0,0.0,0.006600660066006601
MACEWAN GLEN,2016,MAC,4.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",66.0,185.0,66,0.0,43,0.0,0,0.0,0.0,MAC,Residential,1.0,NORTH,ESTABLISHED,1980s/1990s,3.0,Suburban,,,0.0,0.0,0.0
MACEWAN GLEN,2016,MAC,4.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",185.0,402.0,177,8.0,105,0.0,0,0.0,0.0,MAC,Residential,1.0,NORTH,ESTABLISHED,1980s/1990s,3.0,Suburban,,,0.0,0.0,0.043243243243243246
MACEWAN GLEN,2016,MAC,4.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,20.0,29.0,16,2.0,0,0.0,1,1.0,0.0,MAC,Residential,1.0,NORTH,ESTABLISHED,1980s/1990s,3.0,Suburban,,,0.0,0.0,0.1
MACEWAN GLEN,2017,MAC,4.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1515.0,4303.0,"1,503",9.0,"1,369",2.0,0,1.0,0.0,MAC,Residential,1.0,NORTH,ESTABLISHED,1980s/1990s,3.0,Suburban,,,0.0,0.0,0.005940594059405941
MACEWAN GLEN,2017,MAC,4.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",66.0,181.0,65,1.0,43,0.0,0,0.0,0.0,MAC,Residential,1.0,NORTH,ESTABLISHED,1980s/1990s,3.0,Suburban,,,0.0,0.0,0.015151515151515152
MACEWAN GLEN,2017,MAC,4.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",185.0,417.0,184,0.0,109,0.0,0,1.0,0.0,MAC,Residential,1.0,NORTH,ESTABLISHED,1980s/1990s,3.0,Suburban,,,0.0,0.0,0.0
MACEWAN GLEN,2017,MAC,4.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,19.0,29.0,15,3.0,0,0.0,0,1.0,0.0,MAC,Residential,1.0,NORTH,ESTABLISHED,1980s/1990s,3.0,Suburban,,,0.0,0.0,0.15789473684210525
